location,sex,cause,year,death_count,death rate(per 100k),prevelance rate(per 100k),population,life_exp,lethality
High SDI,Both,HIV/AIDS and sexually transmitted infections,1991,43152.25058401246,4.866843675884845,15622.88974898791,886657831.1900867,75.76460992166423,0.031152006793110292
High SDI,Both,Respiratory infections and tuberculosis,1991,301844.27992288704,34.04292719297893,23680.553449105908,886657831.1900867,75.76460992166423,0.14375900152056736
High SDI,Both,Enteric infections,1991,8162.62115266231,0.9206055442725074,285.2513952651,886657831.1900867,75.76460992166423,0.32273480850704955
High SDI,Both,Other infectious diseases,1991,21462.23530903876,2.420576975024493,716.85286892395,886657831.1900867,75.76460992166423,0.3376671950351487
High SDI,Both,Maternal and neonatal disorders,1991,55447.02298401962,6.253485959696288,1414.33221915597,886657831.1900867,75.76460992166423,0.44215113500194286
High SDI,Both,Chronic respiratory diseases,1991,366058.0919744487,41.28515861447028,12087.74577257176,886657831.1900867,75.76460992166423,0.3415455568907663
High SDI,Both,Nutritional deficiencies,1994,8725.106362638675,0.9626156895471354,8297.04801611144,906395611.1855408,76.3053364356968,0.011601905734158719
High SDI,Both,Neoplasms,1992,1939758.038051936,217.07641777072908,3824.05528222329,893583033.0960517,76.01718936297233,5.676602500487958
High SDI,Both,Neglected tropical diseases and malaria,1992,614.544918190154,0.0687731184936336,2686.1036456465,893583033.0960517,76.01718936297233,0.0025603300380868613
High SDI,Both,Neurological disorders,1992,390935.5569058134,43.74921439044287,43800.96609273097,893583033.0960517,76.01718936297233,0.09988184803463346
High SDI,Both,Mental disorders,1992,128.5647033255632,0.0143875497367174,14138.87854230515,893583033.0960517,76.01718936297233,0.0001017587759430014
High SDI,Both,Cardiovascular diseases,1991,3061070.9786335165,345.23700924458024,9167.67874950139,886657831.1900867,75.76460992166423,3.7658061400041634
High SDI,Both,Musculoskeletal disorders,1991,20713.42579747285,2.336123932912309,26043.679752573928,886657831.1900867,75.76460992166423,0.00897002249722959
High SDI,Both,Other non-communicable diseases,1991,119810.30954960476,13.512575577073903,63760.91794955346,886657831.1900867,75.76460992166423,0.02119256750312914
High SDI,Both,Digestive diseases,1991,315912.65967512474,35.62960237446969,24982.657186171306,886657831.1900867,75.76460992166423,0.1426173449403605
High SDI,Both,Unintentional injuries,1991,184518.96740122212,20.810617231402325,23594.30180772597,886657831.1900867,75.76460992166423,0.08820187772874837
High SDI,Both,Neglected tropical diseases and malaria,1994,561.1477849519663,0.0619098082588905,2397.59239527552,906395611.1855408,76.3053364356968,0.002582165691753294
High SDI,Both,Neoplasms,1994,1992998.0414459803,219.8816959008877,4032.95292930786,906395611.1855408,76.3053364356968,5.4521265126350995
High SDI,Both,Self-harm and interpersonal violence,1992,179599.44798138167,20.09879791015195,3006.12105487261,893583033.0960517,76.01718936297233,0.6685957598937636
High SDI,Both,Neurological disorders,1994,414349.1677316807,45.71394241304005,43858.89639718761,906395611.1855408,76.3053364356968,0.10422957750476228
High SDI,Both,Mental disorders,1994,150.35433077652584,0.0165881574139427,14212.85134376942,906395611.1855408,76.3053364356968,0.00011671238242574427
High SDI,Both,Skin and subcutaneous diseases,1991,10499.62273779228,1.184179778088635,26510.600461403737,886657831.1900867,75.76460992166423,0.004466816131956947
High SDI,Both,Transport injuries,1991,171320.6583126948,19.32207129809538,5133.12947913836,886657831.1900867,75.76460992166423,0.37641893462112236
High SDI,Both,Self-harm and interpersonal violence,1994,182092.2763268438,20.089712933260124,3015.1311611163496,906395611.1855408,76.3053364356968,0.66629648462198
High SDI,Both,Chronic respiratory diseases,1992,370112.57670680975,41.41893511836918,11732.637819008522,893583033.0960517,76.01718936297233,0.35302321402323256
High SDI,Both,Substance use disorders,1991,40104.27482410144,4.5230835857247005,3556.03810481077,886657831.1900867,75.76460992166423,0.12719446340031249
High SDI,Both,Diabetes and kidney diseases,1991,253865.67475050903,28.63175238747582,11103.47308659258,886657831.1900867,75.76460992166423,0.25786303226193796
High SDI,Both,HIV/AIDS and sexually transmitted infections,1992,48800.56603631919,5.461223437427731,15609.12455796399,893583033.0960517,76.01718936297233,0.03498737816555727
High SDI,Both,Respiratory infections and tuberculosis,1992,306267.70561107044,34.27411827079192,23567.93530647908,893583033.0960517,76.01718936297233,0.14542690237854475
High SDI,Both,Enteric infections,1992,8261.756634399268,0.9245650743584788,281.3221740672,893583033.0960517,76.01718936297233,0.3286499108803368
High SDI,Both,Other infectious diseases,1992,20785.31609969435,2.32606431969486,703.18537937384,893583033.0960517,76.01718936297233,0.33078963071816603
High SDI,Both,Maternal and neonatal disorders,1992,51901.15442476049,5.808207240119071,1413.54526689307,893583033.0960517,76.01718936297233,0.4108964442918291
High SDI,Both,Chronic respiratory diseases,1994,383840.6131184843,42.348022031619365,11156.22469350063,906395611.1855408,76.3053364356968,0.3795909745013507
High SDI,Both,HIV/AIDS and sexually transmitted infections,1994,58313.1530797994,6.43352112037782,15625.93103274623,906395611.1855408,76.3053364356968,0.04117208188680416
High SDI,Both,Respiratory infections and tuberculosis,1994,334623.12738014705,36.91799951926827,23250.49249007816,906395611.1855408,76.3053364356968,0.15878373129095025
High SDI,Both,Enteric infections,1994,8244.130329400752,0.9095509982244564,278.18910436145,906395611.1855408,76.3053364356968,0.3269542135060331
High SDI,Both,Other infectious diseases,1994,20570.81825314947,2.269518739862761,678.00279151028,906395611.1855408,76.3053364356968,0.3347358990672165
High SDI,Both,Maternal and neonatal disorders,1994,47711.283035780136,5.263847534894294,1413.79807466436,906395611.1855408,76.3053364356968,0.37231961403992914
High SDI,Both,Digestive diseases,1992,316751.08608997404,35.44730308861251,25075.23909470457,893583033.0960517,76.01718936297233,0.14136376907408363
High SDI,Both,Unintentional injuries,1992,181938.73962368103,20.3605857413504,23628.930937317095,893583033.0960517,76.01718936297233,0.0861680361052433
High SDI,Both,Cardiovascular diseases,1992,3041146.423418051,340.3317107399864,9207.41697301701,893583033.0960517,76.01718936297233,3.6962778131733653
High SDI,Both,Musculoskeletal disorders,1992,20898.2978253205,2.3387079936951003,26214.8479746825,893583033.0960517,76.01718936297233,0.008921310533457044
High SDI,Both,Other non-communicable diseases,1992,117133.19922983438,13.10826133571446,63669.49755088579,893583033.0960517,76.01718936297233,0.020587976723450824
High SDI,Both,Nutritional deficiencies,1995,9103.9508860497,0.997735057771004,8160.76990612678,912461761.7815737,76.4699665106103,0.012225991778324057
High SDI,Both,Nutritional deficiencies,1997,9471.547408460789,1.0243472632236226,7894.66855141069,924642233.0112768,77.13993120870362,0.012975177571458437
High SDI,Both,Digestive diseases,1994,322363.6401584893,35.565445836266335,25303.07688417033,906395611.1855408,76.3053364356968,0.1405577906555553
High SDI,Both,Unintentional injuries,1994,184680.8638067324,20.375304285197824,23681.7106699931,906395611.1855408,76.3053364356968,0.08603814381963211
High SDI,Both,Cardiovascular diseases,1994,3040769.1163785784,335.4792409466032,9302.56354567109,906395611.1855408,76.3053364356968,3.606309586594731
High SDI,Both,Musculoskeletal disorders,1994,22325.528025180654,2.463110781833934,26595.525252160667,906395611.1855408,76.3053364356968,0.009261372950826857
High SDI,Both,Other non-communicable diseases,1994,115553.3947394874,12.748671034312132,63551.51823166291,906395611.1855408,76.3053364356968,0.020060372102897198
High SDI,Both,Neoplasms,1997,2047229.1571797852,221.40770603918745,4139.2003479537,924642233.0112768,77.13993120870362,5.3490454055611245
High SDI,Both,Neurological disorders,1997,450401.8289423669,48.71092979124972,43977.13481080112,924642233.0112768,77.13993120870362,0.11076421872596835
High SDI,Both,Mental disorders,1997,168.50534316365582,0.0182238423844091,14468.58897524311,924642233.0112768,77.13993120870362,0.00012595452407689184
High SDI,Both,Skin and subcutaneous diseases,1992,10735.475902610504,1.2013965692046151,26576.73601281408,893583033.0960517,76.01718936297233,0.004520482005861656
High SDI,Both,Transport injuries,1992,165498.16646347693,18.5207373387636,5069.08128256879,893583033.0960517,76.01718936297233,0.3653667460896996
High SDI,Both,Neurological disorders,1995,427249.2367591801,46.82379631174681,43900.08273404859,912461761.7815737,76.4699665106103,0.10665992726120903
High SDI,Both,Mental disorders,1995,157.35940484534476,0.0172455889590487,14252.27870259679,912461761.7815737,76.4699665106103,0.00012100232754995538
High SDI,Both,Self-harm and interpersonal violence,1997,177295.23860426692,19.17446902969925,3029.09529066098,924642233.0112768,77.13993120870362,0.633009766606424
High SDI,Both,Neglected tropical diseases and malaria,1997,593.2428213448128,0.0641591742368075,2065.9505885299,924642233.0112768,77.13993120870362,0.0031055522137372234
High SDI,Both,Self-harm and interpersonal violence,1995,181336.95835759465,19.873376173433915,3020.50274928476,912461761.7815737,76.4699665106103,0.6579492827192371
High SDI,Both,Neoplasms,1995,2026079.439299696,222.04540772687216,4118.91791227453,912461761.7815737,76.4699665106103,5.390867515595989
High SDI,Both,Chronic respiratory diseases,1997,400351.5229996123,43.29799231598906,10659.869212009671,924642233.0112768,77.13993120870362,0.40617751920641276
High SDI,Both,Neglected tropical diseases and malaria,1995,600.3314348219873,0.0657925033099299,2301.0133110578,912461761.7815737,76.4699665106103,0.002859283907387933
High SDI,Both,Digestive diseases,1997,324993.45303550694,35.148021735617974,25747.68560862188,924642233.0112768,77.13993120870362,0.13650944115865812
High SDI,Both,Unintentional injuries,1997,183674.38337668736,19.86437314014051,23433.90382427884,924642233.0112768,77.13993120870362,0.08476766521316821
High SDI,Both,Skin and subcutaneous diseases,1994,11592.947323038785,1.2790162683903037,26741.923074945527,906395611.1855408,76.3053364356968,0.0047828133556655555
High SDI,Both,Transport injuries,1994,164096.58260075015,18.104300216780185,4945.03118937239,906395611.1855408,76.3053364356968,0.36611094093175844
High SDI,Both,Substance use disorders,1992,41747.23667678859,4.67189227308227,3520.93858250507,893583033.0960517,76.01718936297233,0.13268883178752647
High SDI,Both,Diabetes and kidney diseases,1992,258166.5662878639,28.89116699019882,11217.72750888731,893583033.0960517,76.01718936297233,0.2575491958358734
High SDI,Both,Nutritional deficiencies,1999,10293.598695803024,1.098287942938263,7650.54148213927,937240435.1689804,77.48905461670282,0.01435568901236983
High SDI,Both,Chronic respiratory diseases,1995,392373.19894602726,43.001604602029865,10964.04666375043,912461761.7815737,76.4699665106103,0.39220559635342217
High SDI,Both,Neurological disorders,1999,478265.4445555105,51.02910913881795,44047.97581152361,937240435.1689804,77.48905461670282,0.11584893107725502
High SDI,Both,Mental disorders,1999,173.63602895646943,0.0185263057846158,14747.13628637672,937240435.1689804,77.48905461670282,0.00012562646350349553
High SDI,Both,Self-harm and interpersonal violence,1999,179764.85134269905,19.1802278900065,3040.99549622705,937240435.1689804,77.48905461670282,0.630722009085621
High SDI,Both,HIV/AIDS and sexually transmitted infections,1997,29250.33345239712,3.163421743903879,15770.01163796721,924642233.0112768,77.13993120870362,0.02005972992618318
High SDI,Both,Respiratory infections and tuberculosis,1997,345988.1687518669,37.41859893475655,22471.46240164192,924642233.0112768,77.13993120870362,0.16651608278072055
High SDI,Both,Enteric infections,1997,8481.381184127573,0.9172608476368552,289.41571580536,924642233.0112768,77.13993120870362,0.3169353969200962
High SDI,Both,Other infectious diseases,1997,19593.09046827036,2.118991515719726,643.74606090911,924642233.0112768,77.13993120870362,0.32916574475457716
High SDI,Both,Maternal and neonatal disorders,1997,40720.1559937826,4.403882338487778,1427.2031631408,924642233.0112768,77.13993120870362,0.3085673050777365
High SDI,Both,Nutritional deficiencies,1998,9810.457378231513,1.0538456223513846,7765.011534809841,930919782.7611618,77.34161341868418,0.013571719985567188
High SDI,Both,Substance use disorders,1994,46398.44764233646,5.119006212050005,3458.0439388448403,906395611.1855408,76.3053364356968,0.14803184408813524
High SDI,Both,Diabetes and kidney diseases,1994,272191.905221246,30.030143776317104,11480.89311540688,906395611.1855408,76.3053364356968,0.26156626905634983
High SDI,Both,Neoplasms,1999,2097136.4338872456,223.75650422179476,4096.99158825617,937240435.1689804,77.48905461670282,5.461483124914927
High SDI,Both,HIV/AIDS and sexually transmitted infections,1995,56608.75496356768,6.203959150358204,15684.14917378611,912461761.7815737,76.4699665106103,0.0395555989784085
High SDI,Both,Respiratory infections and tuberculosis,1995,340819.0433257085,37.35159736011975,23021.307614182,912461761.7815737,76.4699665106103,0.16224793997848214
High SDI,Both,Enteric infections,1995,8367.708052733517,0.9170475304516462,279.95512720203,912461761.7815737,76.4699665106103,0.3275694714424207
High SDI,Both,Other infectious diseases,1995,20073.05631074728,2.199879178668792,666.92611033074,912461761.7815737,76.4699665106103,0.32985350919576895
High SDI,Both,Maternal and neonatal disorders,1995,44649.56633939322,4.893308214057688,1415.08592867553,912461761.7815737,76.4699665106103,0.34579583577922013
High SDI,Both,Digestive diseases,1995,324144.597242243,35.52418422546862,25449.16586156582,912461761.7815737,76.4699665106103,0.1395887960285505
High SDI,Both,Unintentional injuries,1995,191844.1571466311,21.024898267743,23715.49656600602,912461761.7815737,76.4699665106103,0.08865468285357457
High SDI,Both,Neoplasms,1998,2071845.260565018,222.5589464239127,4111.23772843378,930919782.7611618,77.34161341868418,5.4134292669253865
High SDI,Both,Neurological disorders,1998,463470.1038004345,49.78625574222463,44011.29470867766,930919782.7611618,77.34161341868418,0.11312154316698236
High SDI,Both,Mental disorders,1998,169.84780122535568,0.0182451597195171,14619.865250646772,930919782.7611618,77.34161341868418,0.0001247970443414993
High SDI,Both,Self-harm and interpersonal violence,1998,180716.23733401648,19.412654095501317,3034.37381553503,930919782.7611618,77.34161341868418,0.6397581601882634
High SDI,Both,Neglected tropical diseases and malaria,1998,698.5771997105148,0.0750416107431398,1927.79256116234,930919782.7611618,77.34161341868418,0.0038926185449068406
High SDI,Both,Neglected tropical diseases and malaria,1999,568.2114859639972,0.0606260106417144,1814.19558058165,937240435.1689804,77.48905461670282,0.0033417571562089836
High SDI,Both,Chronic respiratory diseases,1998,409335.72388405056,43.97110593889597,10528.17847527073,930919782.7611618,77.34161341868418,0.4176516008175408
High SDI,Both,Digestive diseases,1998,330271.5648416302,35.47798327606978,25895.362254984677,930919782.7611618,77.34161341868418,0.1370051630354795
High SDI,Both,Unintentional injuries,1998,185601.98026962447,19.937483734540287,23171.37353742299,930919782.7611618,77.34161341868418,0.08604359902247573
High SDI,Both,Nutritional deficiencies,2000,10570.881489125675,1.1200106717141534,7559.4996155692,943819711.3735672,77.75456854247854,0.014815936618442715
High SDI,Both,Neurological disorders,2000,492623.7551713315,52.19468816289102,44088.52407994541,943819711.3735672,77.75456854247854,0.11838610897531238
High SDI,Both,Mental disorders,2000,174.11050468491968,0.01844743255378,14807.90285347004,943819711.3735672,77.75456854247854,0.0001245782926611859
High SDI,Both,Self-harm and interpersonal violence,2000,178894.20624221896,18.954277399215268,3049.3222500491497,943819711.3735672,77.75456854247854,0.6215898434122454
High SDI,Both,Cardiovascular diseases,1995,3047644.333513092,334.0024164478508,9364.04582468216,912461761.7815737,76.4699665106103,3.5668601232970545
High SDI,Both,Musculoskeletal disorders,1995,22993.15726951895,2.5199036532363848,26806.995166557463,912461761.7815737,76.4699665106103,0.00940017199831498
High SDI,Both,Other non-communicable diseases,1995,115115.03519954678,12.615874990178852,63538.856685456194,912461761.7815737,76.4699665106103,0.019855369844995308
High SDI,Both,Chronic respiratory diseases,1999,424944.81028152327,45.33999967734084,10421.00454690652,937240435.1689804,77.48905461670282,0.43508281253749226
High SDI,Both,Neoplasms,2000,2118650.956667215,224.4762353589631,4123.70364828056,943819711.3735672,77.75456854247854,5.443558861281456
High SDI,Both,HIV/AIDS and sexually transmitted infections,1999,23727.43940501515,2.5316277995130654,15825.1266226977,937240435.1689804,77.48905461670282,0.01599752001909417
High SDI,Both,Respiratory infections and tuberculosis,1999,345995.6317055369,36.91642173367768,21905.61008195461,937240435.1689804,77.48905461670282,0.16852496504577458
High SDI,Both,Enteric infections,1999,9863.178298993107,1.0523637189442028,302.09796634185,937240435.1689804,77.48905461670282,0.3483518051072751
High SDI,Both,Other infectious diseases,1999,19028.847116509245,2.0303058214809555,621.34501748258,937240435.1689804,77.48905461670282,0.32675981368722845
High SDI,Both,Maternal and neonatal disorders,1999,38883.65901091497,4.148738952337706,1444.13725934017,937240435.1689804,77.48905461670282,0.2872814841875401
High SDI,Both,Cardiovascular diseases,1997,2985844.7364709075,322.9189225704003,9500.41664402343,924642233.0112768,77.13993120870362,3.398997482637183
High SDI,Both,Musculoskeletal disorders,1997,23559.72742759094,2.54798305619938,27266.0420045301,924642233.0112768,77.13993120870362,0.009344895220861345
High SDI,Both,Other non-communicable diseases,1997,113686.04844678978,12.295139069794509,63612.71010667208,924642233.0112768,77.13993120870362,0.01932811705267203
High SDI,Both,HIV/AIDS and sexually transmitted infections,1998,23945.984332801418,2.5722929919671755,15790.58346730913,930919782.7611618,77.34161341868418,0.01629004398281123
High SDI,Both,Respiratory infections and tuberculosis,1998,348736.3335558149,37.4614805715529,22185.92276307384,930919782.7611618,77.34161341868418,0.1688524789868269
High SDI,Both,Enteric infections,1998,8896.9515434751,0.9557162398124392,295.62875894986,930919782.7611618,77.34161341868418,0.32328256669187355
High SDI,Both,Other infectious diseases,1998,19164.54906728513,2.0586681497348747,631.66216100309,930919782.7611618,77.34161341868418,0.32591284975273416
High SDI,Both,Maternal and neonatal disorders,1998,39604.99785643773,4.2543942657408165,1435.928030714,930919782.7611618,77.34161341868418,0.29628185916987526
High SDI,Both,Skin and subcutaneous diseases,1997,12341.516458783644,1.3347342375430002,27078.67748403212,924642233.0112768,77.13993120870362,0.004929096845036367
High SDI,Both,Transport injuries,1997,155116.67827321717,16.775859109101003,4775.30439120962,924642233.0112768,77.13993120870362,0.3513044977820053
High SDI,Both,Skin and subcutaneous diseases,1995,11955.230709009697,1.3102171739961137,26845.627244444648,912461761.7815737,76.4699665106103,0.004880560852856384
High SDI,Both,Transport injuries,1995,161714.58742233634,17.722889242677972,4888.76840094407,912461761.7815737,76.4699665106103,0.36252257806394567
High SDI,Both,Digestive diseases,1999,336435.7982193608,35.89642375584261,26042.665489607298,937240435.1689804,77.48905461670282,0.13783698051248863
High SDI,Both,Unintentional injuries,1999,189556.16554611755,20.224923982493515,22951.95663140051,937240435.1689804,77.48905461670282,0.08811851776865007
High SDI,Both,Substance use disorders,1997,49646.83729224982,5.369302365798858,3395.83675569521,924642233.0112768,77.13993120870362,0.15811426614644886
High SDI,Both,Diabetes and kidney diseases,1997,288049.4335197907,31.152528322408788,12023.63732410253,924642233.0112768,77.13993120870362,0.2590940451934671
High SDI,Both,Nutritional deficiencies,2003,10604.14098231231,1.0990545517846806,7367.75421748866,964842096.7906432,78.34812587037607,0.01491709032822894
High SDI,Both,Neurological disorders,2003,537206.2292197068,55.678149928015976,44082.80503957859,964842096.7906432,78.34812587037607,0.12630355504380178
High SDI,Both,Mental disorders,2003,186.24452793854013,0.0193031096547347,14693.704293775669,964842096.7906432,78.34812587037607,0.0001313699341486789
High SDI,Both,Nutritional deficiencies,2001,10567.778154498475,1.111608948286502,7486.70116540367,950674081.095538,77.97540527118113,0.014847780400576013
High SDI,Both,Neoplasms,2001,2138725.2714457414,224.9693469060516,4190.1820639222005,950674081.095538,77.97540527118113,5.368963531276016
High SDI,Both,Self-harm and interpersonal violence,2003,185355.75316464703,19.210993568916265,3077.24959347504,964842096.7906432,78.34812587037607,0.6242910425482225
High SDI,Both,Neglected tropical diseases and malaria,2000,549.8233388487091,0.0582551235392759,1754.61128824233,943819711.3735672,77.75456854247854,0.003320115625018723
High SDI,Both,Chronic respiratory diseases,2000,426652.6338943021,45.204886987725935,10351.38748671152,943819711.3735672,77.75456854247854,0.4367036500735502
High SDI,Both,Neoplasms,2003,2182104.870581832,226.1618639816999,4335.36753467174,964842096.7906432,78.34812587037607,5.216671070514535
High SDI,Both,Digestive diseases,2000,341458.56843654456,36.17836799992346,26198.242257816128,943819711.3735672,77.75456854247854,0.13809463873145844
High SDI,Both,Unintentional injuries,2000,186949.90478973,19.80779830479028,22872.9337251306,943819711.3735672,77.75456854247854,0.0865992904225808
High SDI,Both,Neurological disorders,2001,506903.1889016718,53.32039644096815,44110.9060845949,950674081.095538,77.97540527118113,0.12087803487580034
High SDI,Both,Mental disorders,2001,177.02824842522807,0.0186213395258682,14799.39611966028,950674081.095538,77.97540527118113,0.00012582499566405047
High SDI,Both,HIV/AIDS and sexually transmitted infections,2003,21385.59842450838,2.216486873411033,16246.52123584424,964842096.7906432,78.34812587037607,0.013642839850052702
High SDI,Both,Respiratory infections and tuberculosis,2003,316588.4314171874,32.812460450290935,20777.290527095472,964842096.7906432,78.34812587037607,0.15792463607081256
High SDI,Both,Enteric infections,2003,16639.26921433842,1.724558792540838,340.44539490684,964842096.7906432,78.34812587037607,0.5065595888035874
High SDI,Both,Other infectious diseases,2003,17645.783802735197,1.8288778921888231,593.34658066168,964842096.7906432,78.34812587037607,0.3082309651383379
High SDI,Both,Maternal and neonatal disorders,2003,36110.75403434435,3.742659462564881,1454.44293325612,964842096.7906432,78.34812587037607,0.2573259752574849
High SDI,Both,HIV/AIDS and sexually transmitted infections,2001,21888.24429201465,2.302392031850814,16001.73295910468,950674081.095538,77.97540527118113,0.014388391793157611
High SDI,Both,Respiratory infections and tuberculosis,2001,307299.31261168,32.32436002226481,21368.5038510853,950674081.095538,77.97540527118113,0.15127104942643455
High SDI,Both,Enteric infections,2001,12776.577914699876,1.3439493269845304,316.38909803181,950674081.095538,77.97540527118113,0.42477738182034597
High SDI,Both,Other infectious diseases,2001,18383.98706858654,1.9337843993181332,606.70549070897,950674081.095538,77.97540527118113,0.3187352725386407
High SDI,Both,Maternal and neonatal disorders,2001,37156.0636502605,3.908391360311681,1451.772806315,950674081.095538,77.97540527118113,0.2692150826431483
High SDI,Both,Self-harm and interpersonal violence,2001,183433.81317493843,19.295131404398138,3061.51618192379,950674081.095538,77.97540527118113,0.6302475720469162
High SDI,Both,Substance use disorders,1995,48314.65162347771,5.294978227815673,3434.87757488202,912461761.7815737,76.4699665106103,0.15415333188396224
High SDI,Both,Diabetes and kidney diseases,1995,279515.8211552693,30.63315449071716,11635.902786229051,912461761.7815737,76.4699665106103,0.26326409779713117
High SDI,Both,Neglected tropical diseases and malaria,2001,554.7625677471162,0.0583546536903393,1730.70506974707,950674081.095538,77.97540527118113,0.00337172720588768
High SDI,Both,HIV/AIDS and sexually transmitted infections,2000,22456.772630089457,2.3793498227969283,15895.62638438839,943819711.3735672,77.75456854247854,0.014968581704548397
High SDI,Both,Respiratory infections and tuberculosis,2000,330242.5705229858,34.99000566987254,21640.02469552475,943819711.3735672,77.75456854247854,0.16169115406374107
High SDI,Both,Enteric infections,2000,11561.98589048901,1.2250205999260733,308.1463057605,943819711.3735672,77.75456854247854,0.3975451196478707
High SDI,Both,Other infectious diseases,2000,18758.63134582301,1.9875227355151384,613.38716809116,943819711.3735672,77.75456854247854,0.32402417900267483
High SDI,Both,Maternal and neonatal disorders,2000,38050.63643998142,4.031557720341023,1449.50891627083,943819711.3735672,77.75456854247854,0.27813266100584344
High SDI,Both,Chronic respiratory diseases,2001,427733.0362275018,44.99260521908737,10314.89466039211,950674081.095538,77.97540527118113,0.4361906417896179
High SDI,Both,Nutritional deficiencies,2005,10270.819695016797,1.0477725408621377,7281.5917837179,980252802.4418024,78.85619687385037,0.014389333705921598
High SDI,Both,Digestive diseases,2001,346491.1888512721,36.44689549671772,26325.503131427853,950674081.095538,77.97540527118113,0.1384470994334265
High SDI,Both,Unintentional injuries,2001,190131.37949259032,19.99963849582253,22894.39813225927,950674081.095538,77.97540527118113,0.08735603521999608
High SDI,Both,Nutritional deficiencies,2004,10111.137606382208,1.0398377943875323,7320.6856217276,972376428.4157124,78.67544192531328,0.014204103933944678
High SDI,Both,Neurological disorders,2005,569523.6738366288,58.099673106564936,44071.70701666306,980252802.4418024,78.85619687385037,0.13182986782108994
